,title,upload_date,view_count,tempo_desde_pub,y
859,[LIVE ONEUS] STAGE BREAK 'DANCE MONKEY' BEHIND,2020-07-29,96690,426.0,
860,Bboy Music / Bboy Mixtape For Your Practice,2021-08-20,7862,39.0,
861,B-Boy Lucky vs. B-Boy Sambo | Red Bull BC One Cypher Belgium 2021,2021-05-25,6560,126.0,
862,Breakdance Claymation,2007-05-25,708295,5240.0,
863,BBOY BART VS BBOY LEE -reação análise  (REDBULLBCONE 2021),2021-06-28,616,92.0,
864,Chinese breakdancing toddler becomes social media celebrity,2020-07-07,1271,448.0,
865,Breakdance 🎡#breakdance #new #viral,2021-10-01,0,-3.0,
866,Car chase ends in break dance,2019-03-20,9907,923.0,
867,Breakdancing Moves: How To Do A Kick Out,2021-07-19,100,71.0,
868,S. Korea aiming for Olympic gold in breakdancing at Paris 2024,2020-12-16,12893,286.0,
869,Jessica Chastain Tricks Michael Fassbender Into Breakdancing - The Graham Norton Show,2017-05-05,1193762,1607.0,
870,Basic Robot Dance (Dance Moves Tutorials) Poppin John | MihranTV(@MIHRANKSTUDIOS),2020-04-30,1072029,516.0,
871,"ayaka BREAK dance, I MEAN IT !! #shorts",2021-08-18,112246,41.0,
872,【 BreakDance 】Easy Level Beginner skills,2021-03-08,421513,204.0,
873,BBOY CITY: AMAZING MOMENTS 2021 // stance,2021-09-29,13830,-1.0,
874,Fun Fun - Happy Station (1983) | Video: Beat Street 1984 | Roxy Battle (HD) Heroes Of The 80s,2016-07-11,10441579,1905.0,
875,[K-POP IN PUBLIC RUSSIA] ITZY (있지)-‘LOCO’ (FULL BREAK) DANCE COVER BY GIRLS LINE,2021-10-01,16353,-3.0,
876,"【 BREAK DANCE 】Power move Collection ( Bboy SNACK , ARIYA , GOODmen , FreeasyClothing )",2018-05-30,1968848,1217.0,
877,respect Break Dance Power Moves 💯 💪,2021-09-21,8614,7.0,
878,FLOOR WARS LIVE! BBoy Jam DOMkey / DANCE SHOW /JOIN IN,2021-05-16,14117,135.0,
879,Breakdancing With Fireworks,2015-01-19,57,2444.0,
880,Bboy Shorty Force 👑 (We Got Seoul) BombJam Korea (HD),2021-09-24,280,4.0,
881,breakdance,2021-10-02,6,-4.0,
882,WTF an 90 year old man breakdancing like that!?!?,2014-03-10,246392,2759.0,
883,Tricks & Combo Bboy Battle Mix,2018-04-04,2428615,1273.0,
884,BBOY ALKOLIL // PRACTICE SESSION,2021-08-30,10170,29.0,
885,BBOY FLY JAM VS BBOY MACHA (RED BULL BC ONE FORTALEZA 2021),2021-09-12,457,16.0,
886,Breakdancing Documentary - Bouncing Cats Premiers on Documentary Channel,2011-10-20,5777,3631.0,
887,Red bull Cypher Fortaleza 2021 FINAL Bboys - Bboy Dnilson vs Bboy Mancha,2021-09-12,3021,16.0,
888,Bboy Lil Zoo at World Bboy Classic 2018,2018-07-10,359193,1176.0,
889,Fingers Breakdance 5,2010-05-01,68284977,4168.0,
890,BTS - 'Dynamite' MMA 2020 Dance Break [ DANCE TUTORIAL Mirrored & Slow ],2020-12-10,125801,292.0,
891,80' oldschool break dance music!,2011-10-02,5496976,3649.0,
892,Gucci Mane (Feat. Young Thug) - Breakdance [Official Video],2013-05-17,1488314,3056.0,
893,Breakdance,2021-10-03,0,-5.0,
894,breakdance bean,2019-09-01,13639,758.0,
895,TOP SET BBOY 2021 🔥 ON FIRE,2021-09-20,8502,8.0,
896,Japanese Breakdancing in Tokyo - Rhythm Sneakers,2006-09-06,161789,5501.0,
897,break dance #shorts,2021-09-29,16259,-1.0,
898,Bboy Gravity vs Bboy El Nino - World Bboy Battle Championships,2021-09-27,1891,1.0,
899,Noob Prank😂 ||Ruok Break Dancer Bundle  on Noob Adam Gameplay ||Garena Freefire #noobadamprank,2021-06-04,2305631,116.0,
900,Breakin' 2:TKO Crew VS.Electro Rock,2013-03-27,2831675,3107.0,
901,"Bboy Neguin, Best Moments 🔥",2020-07-24,120570,431.0,
902,How To Do Swipes Breaking Dance Tutorial with B-Boy Lego | Break Advice: The Fundamentals,2018-10-07,29828,1087.0,
903,Kelly Breakdances For Maya Rudolph In Virtual Charades Game,2021-06-17,14450,103.0,
904,BTS (방탄소년단) - Mic Drop Dance Break Cover | Rinajin,2019-06-22,4070634,829.0,
905,5 Break Dance Tips for Beginners | Break Dancing,2013-05-15,81550,3058.0,
906,lorenzo vs Tsukki  (Marseille Battle Pro),2019-03-25,2436537,918.0,
907,BBoy Lorenzo - Breakdance - TIME TO DANCE,2018-05-11,7172608,1236.0,
908,TOP 10 BEST Dance Groups Around The World 2019 | Got Talent Global,2019-12-03,26020861,665.0,
909,Igor Breakdancing,2020-10-08,43293,355.0,
910,Bboy Battle 2021| Breakin'Vasion After Jam | Keep It Raw | Hip Hop India | Day 1 | New Delhi | P6,2021-10-03,3,-5.0,
911,Electro Rock vs TKO,2007-04-08,27034619,5287.0,
912,Havikoro vs San Diego Imperials [top 8] // stance // BBOY CITY 2021,2021-09-28,2575,0.0,
913,bboy Sevrin ► .stance ◄,2017-09-27,9191,1462.0,
914,BSC Moment - Breakdancing,2014-05-22,1859,2686.0,
915,Learn how to Breakdance! | FREE ONLINE Class | Lesson 1 - Groove,2019-07-11,60631,810.0,
916,Flashmob: Pregnant women breakdancing in London,2008-09-22,1859637,4754.0,
917,Toronto group takes breakdancing to the ice,2018-01-05,1949,1362.0,
918,Breakdancing to classical music | DEVINSUPERTRAMP,2010-09-02,1228506,4044.0,
919,Meek Mill Ft. Big Sean & A$AP Ferg - B Boy,2015-02-02,16387049,2430.0,
920,*freestyle Battle Breakdance 2021*,2021-02-04,2293,236.0,
921,KID RAINEN vs KID GLYDE  [bboy semi] // stance // TEXAS GREAKIN OPEN 2021,2021-03-30,2739,182.0,
922,NEW!! MONKEY BOMB UPGRADE Easter Egg (MAKE ZOMBIES BREAK DANCE) Firebase Z Cold War Zombies,2021-02-08,128545,232.0,
923,Animal Dance and Freeze | Fun Movement Brain Break | Jack Hartmann,2019-10-03,3751071,726.0,
924,3:16 Vs Renegade Rockers - Finals - Massive Monkees Day 2021 -Pro Breaking Tour - B-Boy Network,2021-09-06,6157,22.0,
925,Breakdancing,2020-01-30,646,607.0,
926,😂jennie scared of Lisa break dance 💃 🖤BLΛƆKPIИK💗🖤BLIИK💗 😎,2021-10-02,10,-4.0,
927,Pocket vs C-Lil // .BBoy World // SEMI-FINAL | WPS 2015,2015-05-03,229142,2340.0,
928,"Recap Bboy Victor ""Look Fresh"" | BBOY CITY XXVII 2021",2021-09-27,160,1.0,
929,HYPEST SETS OF THE NOTORIOUS IBE 2018!,2018-11-01,502757,1062.0,
930,Vin Diesel - How To Break Dance Video (ORIGINAL),2015-05-18,5691672,2325.0,
931,"Saksham's Break-dance Act On ""Apsara Aali"" | Super Dancer Chapter 3",2020-06-14,2810426,471.0,
932,How to Pin Drop / Knee Drop (Hip Hop Dance Moves Tutorial: Breakdance) | Mihran Kirakosian,2017-01-13,1800485,1719.0,
933,Hershey's Chocolate Bar Breakdancing Commercial,2007-12-23,18782,5028.0,
934,"Super Slow Motion Powermoves- Airflares, Flares Handhops by Simonster {Breakdancing}",2018-12-02,20203,1031.0,
935,5 BEGINNER TOPROCKS - HOW TO BREAKDANCE - BY COACH SAMBO (2020),2020-10-19,17631,344.0,
936,BBOY LEE (The Ruggeds) | Unique Flow,2021-09-01,2418,27.0,
937,Symphobreaks - Catch The Light (Amazing Break Dancing),2020-04-01,605629,545.0,
938,Breakdance Gone Crazy!!! @ R16 Korea 2013,2013-07-14,1023052,2998.0,
939,BBOY TATA - Top 10 Sets,2015-02-23,168597,2409.0,
940,Bboy Hong 10 2021 | HONG '10 ROUNDS' - Part 1 // DISTCTARTS,2021-05-06,5574,145.0,
941,//free fire 🔥 break dance//ff short video 📷// free fire whatsapp stutus// fardu gaming YT,2021-10-03,5,-5.0,
942,How To Freestyle Breaking Dance Tutorial with B-Boy Victor | Break Advice: The Fundamentals,2018-10-28,28186,1066.0,
943,TOP 10 Best Powermoves Sets of 2019,2019-12-05,1331359,663.0,
944,Jikook Break Dance on fire 🔥🔥🔥,2021-10-01,0,-3.0,
945,Breakdance é reconhecido como esporte e terá estreia nas Olimpíadas de Paris,2020-12-12,7736,290.0,
946,AMAZING DANCE BATTLE! Boy vs Girl (54 million views),2013-03-17,55043442,3117.0,
947,Bboy Xak (ESP) vs Bboy Hatsolo (FIN) | 2021 WDSF European Breaking - Battle for the 3rd place,2021-06-27,3988,93.0,
948,Bboy Battle 2021| Breakin'Vasion After Jam | Keep It Raw | Hip Hop India | Day 1 | New Delhi | P14,2021-10-03,2,-5.0,
949,BBOY THESIS x EL NINO 🥈 Break Free battle,2021-10-01,450,-3.0,
950,Vin Diesel Reacts to His Old Breakdance Instructional Video | The Tonight Show Starring Jimmy Fallon,2021-06-22,148678,98.0,
951,BBOY RUSLAN 🇷🇺 FOOTROCKETS,2021-08-08,297,51.0,
952,FORTNITE - GOLD CUBE (THE QUEEN) STARTED BREAKDANCING LIVE IN GAME (CUBE WATCH),2021-09-23,4636,5.0,
953,B-Boy Hynamite vs. B-Boy The Wolfer | Red Bull BC One Cypher Austria 2021,2021-05-28,5954,123.0,
954,ITZY-PROFESSOR CHAERYEONG AND BREAK DANCE RYUJIN ㅋㅋㅋ,2021-10-01,9,-3.0,
955,Beat Street Roxy Battle,2007-06-29,5131628,5205.0,
956,Free Fire Break Dance Video#short,2021-10-01,5,-3.0,
957,Break Dance - Noack (Offride) Kirmespark Gütersloh,2021-10-01,101,-3.0,
958,Breakdance lernen in 1 Woche | Selbstexperiment,2021-09-25,100897,3.0,
959,Simon & Rateb vs Khalil & Tchantcho | TOP 16 | World BBoy Classic World Final 2019,2019-09-10,12329,749.0,
960,Top 10 Bboy Music of the Week,2016-04-24,877419,1983.0,
961,BBoy Lorenzo - Breakdance - TIME TO DANCE,2018-05-11,7172586,1236.0,
962,80s breakdancing on us tv,2008-09-27,2639451,4749.0,
963,Breakdancing at 9 Months Pregnant,2016-10-27,48884,1797.0,
964,ISRAEL OLYMPICS BBOY BATTLES  BBOY TRICKY  vs BBOY POTER | FLIPMINDFILMS,2021-06-05,749,115.0,
965,Changing Lives Through Breakdancing in Cambodia,2020-10-12,295,351.0,
966,"The History of Break Dance (Mr. Animation, Oz Rock and Flat Top - stories)",2020-05-24,6175,492.0,
967,K-POP RANDOM DANCE | BREAK DANCE VER. 2021,2021-02-11,19532,229.0,
968,Fr Jewel Aytona and Fr Joseph Aytona breakdancing,2012-07-30,8711,3347.0,
969,2015 World Rugby U20: NZ breakdancing coach Scott Robertson | SKY TV,2015-06-21,15398,2291.0,
970,How to Break Dance| 6-Step | Footwork |Malayalam Tutorial | DKDC,2020-12-03,3293,299.0,
971,Breakdancing wins IOC support for 2024 Olympics in Paris,2019-06-26,3756,825.0,
972,Beginner's B-Boy Workout,2015-07-16,32664,2266.0,
973,Breakdancing Brothers Perform for Ellen,2017-09-25,267446,1464.0,
974,Red Bull BC One B-Boy Cypher USA 2021 | LIVESTREAM,2021-08-22,77074,37.0,
975,Sagopa Kajmer Beyaz Show Break Dance,2009-06-27,1109697,4476.0,
976,Child challenges the best dancer in the world and humiliates him,2013-05-06,1632246,3067.0,
977,B-Boy Nasty vs. B-Boy Pac Pac | Red Bull BC One Cypher France 2021,2021-05-31,94939,120.0,
978,practice to toprock 🙃 #like #youtube #bboynickindia #breaking #bboying #breakdance #bboy #practise,2021-10-03,3,-5.0,
979,B-Boy Hong 10's BEST moments | 10 YEARS of Red Bull BC One All Stars,2021-03-06,47251,206.0,
980,Break Machine - Break Dance Party - Original Version 1984,2016-01-06,83516,2092.0,
981,Bboy lilou & bboy Lagaet vs bboy rabet & bboy Nadjib  //Demi final  // UDS 2021 HD,2021-07-31,5155,59.0,
982,Bboy Hayato 1 (BDKMV). Japanese Bboy Roxrite style freeze bboy. Decade of Dopeness.,2021-05-09,1820,142.0,
983,BBOY SHLAG | World Bboy Classic 2016,2016-06-07,6415,1939.0,
984,BBOY WILLY - BEST SETS 2018,2018-02-23,195067,1313.0,
985,TOP SETS | Bboy Lil G | Red Bull BC One E-Battle 2021,2021-06-26,936,94.0,
986,B-Boy Issei vs B-Boy Hong 10 | Final | Red Bull BC One World Final 2016,2016-12-03,6785507,1760.0,
987,Masters of Murda vs Full Force [top 8] // stance // BBOY CITY 2021,2021-09-28,2500,0.0,
988,Brain Breaks - Action Songs for Kids - Body Boogie Dance - Kids Dance Songs by The Learning Station,2017-10-19,5340595,1440.0,
989,Beyaz Show - Barış Falay'dan müthiş Break Dance figürleri!,2015-06-08,4402997,2304.0,
990,Breakdance Tutorial | Breakdance Footwork - Pretzel | Basic Breakdance Steps,2020-05-11,684,505.0,
991,Mina the Breakdancing Queen!! (DUB),2020-03-11,325357,566.0,
992,Assembly - Breakdance Club,2011-02-12,154430,3881.0,
993,Kids BreakDancing - The New School Goes Old School - Mini BBoy Battle - Berkeley 2017,2017-02-17,8072,1684.0,
994,비가오면 난 브레이크댄스를 춰 #Shorts #bboy,2021-10-03,609,-5.0,
995,break dancer bundle giveaway || BREAK DANCER BANDLE REDEEM CODE || FF NEW EVENT || FREE FIRE LIVE,2021-07-08,13668,82.0,
996,JENNIE SOLO REMIX :THE SHOW DANCE BREAK DANCE TUTORIAL | Step by Step ID,2021-02-16,454472,224.0,
997,doublebboy b bboy please subscribe  this show will be fun I promise,2021-10-02,0,-4.0,
998,Dance more.. #dance #bboy #breaking,2021-10-01,16,-3.0,
999,Bboy Tutorial | The 3 SECRETS Of Training Toprock,2015-12-15,16025,2114.0,
1000,Brain Breaks - Action Songs for Children - Happy Dance - Kids Songs by The Learning Station,2015-02-20,8187502,2412.0,
1001,BBoy Mixtape | Break the Rulez 2017 | B-Boy Tim,2017-09-04,98767,1485.0,
1002,Breakdance Workshops in Whistler - come learn breakdancing with Robin Frindte,2020-02-18,496,588.0,
1003,Bboy Treble - Here's A Clip of Me Breaking (Breakdancing/B-boying),2020-07-23,7579,432.0,
1004,"RITMO - The Black Eyed Peas, J Balvin | Kids Street Dance | Sabrina Lonis Choreo",2020-03-15,147512899,562.0,
1005,B-Boy Kleju | World BBoy Masters Undisputed 2015,2016-02-12,7311,2055.0,
1006,The Jump Down | Learn Breakdancing for Beginners,2015-03-25,2014,2379.0,
1007,respect Break Dance Power Moves 💯 💪.mp4 #short video,2021-10-02,0,-4.0,
1008,Breakdancing,2021-03-31,1774,181.0,
1009,Un niño reta al mejor bailarin de break dance del mundo y lo humillo,2013-11-23,2738296,2866.0,
1010,Kenichi Ebina Performs an Epic Matrix- Style Martial Arts Dance - America's Got Talent,2013-06-18,123530405,3024.0,
1011,B-Boy Kid Colombia vs. B-Boy Junior | BREAK THE GAME,2019-09-19,218347,740.0,
1012,"Why Jams Aren't Dead in 2021 with bboy Moy, BreakFree WorldWide // THE KNOWLEDGE DROP | BBOY DOJO",2021-04-16,547,165.0,
1013,Este é uns dos melhores break dance ja visto,2016-09-27,548578,1827.0,
1014,From Beginner to Pro - 10 YEARS DANCING!!  #10yearchallenge #bboy #breakdance,2020-01-17,1955,620.0,
1015,People are awesome 2017 (break dance edition-Next Generation skills),2017-02-16,2845964,1685.0,
1016,Renegade Rockers vs Havikoro [top 4] // stance // BBOY CITY 2021,2021-09-28,6168,0.0,
1017,"How to Breakdance | Footwork Combination | Intact (Ruffneck Attack, Ukraine)",2013-11-15,1421829,2874.0,
1018,BBOY ISSEI BEST SETS AT BREAK THE FLOOR,2020-01-05,60610,632.0,
1019,พากย์บีบอย : Lil G vs Pocket ศึกเทพ Powermove  | BBoy Battle Reaction,2021-04-09,518,172.0,
1020,5 BEGINNER TOPROCKS - HOW TO BREAKDANCE - BY COACH SAMBO (2020),2020-10-19,17641,344.0,
1021,Bboy Issei  practice,2021-07-29,800,61.0,
1022,BBOY J-ONE || WORLD BBOY CLASSIC 2017,2017-06-19,20700,1562.0,
1023,[CHOREOGRAPHY] BTS (방탄소년단) 2020 MMA 'Dynamite' Dance Break Practice,2020-12-19,39280001,283.0,
1024,Concurso De (Break Dance),2017-02-11,2933,1690.0,
1025,Watch  Tibetan Monks  Breakdance For Beastie Boys Adam Yauch  Gothamist,2014-05-05,415500,2703.0,
1026,KIDS - BREAKDANCING,2017-11-21,5149,1407.0,
1027,[KPOP IN PUBLIC CHALLENGE][BRAZIL] ITZY (있지) - LOCO (FULL BREAK) - DANCE COVER by B2 Dance Group,2021-09-27,84519,1.0,
1028,BBOY TSUKKI TOP SETS  | Future of Powermove  | 13 Years Old Genius,2019-10-11,524714,718.0,
1029,My B-Boy Days,2018-03-15,9002957,1293.0,
1030,"【 BREAK DANCE 】Power move Collection ( Bboy SNACK , ARIYA , GOODmen , FreeasyClothing )",2018-05-30,1968848,1217.0,
1031,Best Breakdance Ever Compilation 2016 ( BBoy Battle ),2016-02-07,7399898,2060.0,
1032,Vin Diesel - How To Break Dance Video (ORIGINAL),2015-05-18,5691708,2325.0,
1033,Breakdance Power Music Mix (Electro Freestyle) 2020,2020-06-03,57310,482.0,
1034,bailes de break dance nivel dios,2018-04-29,384908,1248.0,
1035,ITZY - 'Mafia In The Morning' (Rearranged Ver.) MV (With Break Dance!),2021-04-29,19786,152.0,
1036,"Rock - N - Roll (Pehle Rock And Roll) | Main Balwaan | Mithun, Meenakshi",2012-05-25,9933427,3413.0,
1037,Bboy Battle 2021| Breakin'Vasion After Jam | Keep It Raw | Hip Hop India | Day 1 | New Delhi | P4,2021-10-03,4,-5.0,
1038,Break Dance / Capoeira - Collaboration - Street Dance Show (Amsterdam 2017),2017-05-27,37114,1585.0,
1039,B-Boy Lilou The Best of (Legendary),2016-04-06,1480838,2001.0,
1040,Newcleus - Jam On It 1984,2018-10-01,6673201,1093.0,
1041,얼음깨 (Break Ice)Second Aunt Kim Davi X ITZY Dance challenge ITZY BREAK ICE,2021-06-30,436551,90.0,
1042,Tosh.0 - Web Redemption - Breakdancer,2012-02-29,2109458,3499.0,
1043,BBOY BUMBLE BEE 🇷🇺 OUTSTANDING,2021-08-06,400,53.0,
1044,Hit It - Bboy Music 2020 - DJ Herax,2020-03-31,790,546.0,
1045,𝑻 𝑩𝒓𝒆𝒂𝒌 𝒅𝒂𝒏𝒄𝒆 .....,2021-10-02,2,-4.0,
1046,BBOY TAWFIQ Recap | Champion | Floor Wars 2021,2021-06-18,582,102.0,
1047,BBOY KUZYA Recap | New Era Battle 2021,2021-07-01,880,89.0,
1048,OZ ROCK -MOUNTAIN DEW-BREAKDANCING  1984,2008-08-04,13141,4803.0,
1049,Kid Colombia & Justen vs Skychief & Willy | WORLD BBOY CLASSIC 2017,2017-06-18,160594,1563.0,
1050,"HELICOPTER TUTORIAL | Breakdancing Tutorial for Kids, BY KIDS | ZooNation Trained",2019-11-20,279,678.0,
1051,How to Do a Monkey Flip | Break Dancing,2013-06-04,640003,3038.0,
1052,"Différents, et alors ! 2020 - BBoy Junior - Breakdance - Interview",2020-11-30,4222,302.0,
1053,Michael Fassbender's breakdancing moves - The Graham Norton Show 2017: Preview - BBC One,2017-05-05,450870,1607.0,
1054,[MMD] Sonic Generations Breakdance,2021-09-30,61,-2.0,
1055,Bboy Machine | The Best Of,2020-07-31,16836,424.0,
1056,"Moose 'vs' Menno. Water breakdancing, who did it better? Daily Flava #40",2018-09-28,367,1096.0,
1057,Lussy Sky vs Lil G | 3rd Place | Bboy | 2019 WDSF World Breaking Championships,2019-06-23,41059,828.0,
1058,Justice League's Next Top Talent Idol Star: Dance Crew Edition - The Breakdancing Titans,2021-01-13,165455,258.0,
1059,Cis vs Kid Colombia / BBOY TOP 16 / NK Breaking 2021,2021-09-15,2936,13.0,
1060,Swinging Breakdance - Finals 2019 Showact | DDC Breakdance,2019-06-19,52220,832.0,
1061,Best Breakdance Ever Compilation 2016 ( BBoy Battle ),2016-02-07,7399898,2060.0,
1062,Breakdancing at Homecoming,2021-10-02,13,-4.0,
1063,The Helicopter Breakdancing Move,2020-12-16,334,286.0,
1064,Gmod Hide and Seek - Break Dance Edition! (Garry's Mod Christmas Funny Moments),2015-12-20,19945296,2109.0,
1065,10 Years Of Breakdancing Progression | MagnusMagneto,2020-04-06,6902,540.0,
1066,BREAK DANCER BUNDLE IS COME AGAIN ? 😱| TOP GOLD ROYALE BUNDLE | TOP MYSTERIOUS FACTS IN FREE FIRE,2021-06-10,124587,110.0,
1067,"Breakdancing in Limerick City, Ireland 1984",2020-12-10,87983,292.0,
1068,TSUKKI (age 12) vs RAPTOR (age 11) // .stance // Taipei Bboy City 2018,2018-12-02,1984566,1031.0,
1069,Bboy Junior -vs- Bboy Neguin / Breakin' Freestyle Battle / 310XT FILMS / URBAN DANCE SHOWCASE,2016-08-06,7018157,1879.0,
1070,Amazing MOMENTS at Bboy City USA 2020 // .stance,2020-10-14,13656,349.0,
1071,Top Ten Breakdancing Moves in Full Out 2,2020-06-04,4351,481.0,
1072,Breakdancing NISSAN Sales Consultant??,2014-10-30,6082,2525.0,
1073,The Flash 7x12 Barry is a breakdancer. Dance scene,2021-06-08,227717,112.0,
1074,BBoy Issue - the movement arena 2021 - Judges Presentation,2021-09-28,92,0.0,
1075,All City Kids Battle Breakdancing Contest,2009-03-23,12778,4572.0,
1076,Breakdance Crew Perform Killer Stunts on Spain's Got Talent | Got Talent Global,2018-08-29,129112,1126.0,
1077,B-Boy Cheerito | World Bboy Classic Feature Series,2020-09-30,2154,363.0,
1078,"This we call ""Supafly Breakdancing""",2015-07-29,3088551,2253.0,
1079,the blue print of all hip hop dance and break dance African Americans culture,2021-10-02,627,-4.0,
1080,Bboy beby,2021-10-02,1,-4.0,
1081,Martial Art Break Dancing early 1990's.mp4,2010-07-06,7214,4102.0,
1082,Kid Breaks World Record BREAKDANCE on Kids Got Talent China | Got Talent Global,2018-08-09,80754,1146.0,
1083,TOP 10 Craziest Routines in Breakdance,2018-05-27,104761,1220.0,
1084,The Best Electro Freestyle Mix (Volt | Amazing Break Dance),2020-04-14,358647,532.0,
1085,Suga 's belly can break dance 🔥#suga #btsb#shorts,2021-09-30,1487,-2.0,
1086,'The Underdog Crew' Breakdancing Group,2014-10-16,706,2539.0,
1087,Vin Diesel Breakdancing Throwback,2014-08-01,980982,2615.0,
1088,"HARDER, BETTER, FASTER, STRONGER",2018-09-22,2911882,1102.0,
1089,Incredible break dancer: BBoy Blond at TEDxMacquarieUniversity,2013-12-23,81001,2836.0,
1090,"TstunningSpidey: ""Underoos"" Spider-Man Breakdancing & Flips",2018-01-16,3334,1351.0,
1091,"Shaq, LeBron, Dwight Howard All-Star Dance-Off",2007-02-18,37266676,5336.0,
1092,Best Break Dance elSKemp MIX Music 1 HOUR 2020 ♫ Shuffle Music 2020 ♫ New Electro & Club Party 2020,2020-06-16,11645,469.0,
1093,Break Machine - Street Dance (Official Video) HQ,2016-12-27,383677,1736.0,
1094,AMAZING DANCE BATTLE! Boy vs Girl (54 million views),2013-03-17,55043442,3117.0,
1095,Kids breakdancing to Classical Music,2019-01-02,4791,1000.0,
1096,Limmy analyses breakdancing and men's gymnastics // [2021-06-14],2021-06-15,5896,105.0,
1097,Corkscrew Breakdancing Moves,2020-12-09,68,293.0,
1098,ON - BTS BREAK DANCE #shorts,2021-10-02,0,-4.0,
1099,Manafest | Dangerous (Breakdancing Music),2020-09-26,4286,367.0,
1100,Nick Offerman Break Dances (Late Night with Jimmy Fallon),2013-03-28,1483826,3106.0,
1101,|| Top 5 Bboy Battles YOU MUST WATCH || Top 5 Breakdance Battles || Best Bboy Battles Ever || .,2020-05-11,95386,505.0,
1102,"Dancing Robots Song ♫ Brain Breaks, Action & Dance Song ♫ Kids Songs by The Learning Station",2019-03-28,515435,915.0,
1103,Amazing street breakdance performance,2014-11-27,75562,2497.0,
1104,El Mejor Bailarín De Break Dance |INCREIBLE!| No Creeras A Tus Ojos!,2015-03-13,15095695,2391.0,
1105,Breakdancing,2019-08-09,1234,781.0,
1106,Turf's Body Contortion Break Dance Style - AGT Season 7 - Turf Las Vegas Performance,2012-06-27,255925,3380.0,
1107,Grizzy & Lemmings - Breakdance - E7,2020-09-29,1632375,364.0,
1108,NEW ▶ TOP SETS BBOY 2018  BEST BBOYS IN THE WORLD // PAAW,2018-07-10,395055,1176.0,
1109,ZERO FAZENDO BREAK DANCE | Cortes do Balela,2021-09-05,153005,23.0,
1110,How to Do a Kip Up | Break Dancing,2013-06-05,191878,3037.0,
1111,Bboy Tsukki 👑 Top 10 Best Powermove 🇯🇵  (HD),2020-12-11,164459,291.0,
1112,Breakdance (1984),2009-11-25,14838846,4325.0,
1113,BBOY HIJACK Recap | Red Bull BC One Cypher Boston 2021,2021-08-09,1288,50.0,
1114,[KPOP IN PUBLIC AUSTRALIA] BTS(방탄소년단) - 'DYNAMITE MMA DANCE BREAK VER' OT7 1TAKE DANCE COVER,2021-01-20,647872,251.0,
1115,Stitches Toronto Ts Breakdancing (1984),2017-02-02,1167,1699.0,
1116,ULTIMATE POWERMOVES 2K18 AMAZING BBOY MOVES,2018-08-08,102160,1147.0,
1117,TSUKKI (age 12) vs RAPTOR (age 11) // .stance // Taipei Bboy City 2018,2018-12-02,1984660,1031.0,
1118,break dance bundle my friend,2021-10-03,6,-5.0,
1119,Dimon Yashnov - Future Generation (Amazing Break Dance),2015-03-13,1091587,2391.0,
1120,Bboy Music 2021 // New Year Bboy Chyper Mix,2020-12-31,48923,271.0,
1121,Breakdance No 3 Wetzel (Offride) Braderie Biel 2021,2021-10-03,17,-5.0,
1122,Red Bull BC One World Final Austria 2020 Mixtape | Bboy Music Channel 2020,2020-12-22,77877,280.0,
1123,Beetle (RUS) vs Dany (FRA) | BOTY 2018 1V1 BBOY FINAL,2018-11-16,31275,1047.0,
1124,Bboy Thesis | Trailer 2021 (Knuckleheads Cali),2021-09-24,1228,4.0,
1125,"TOP SET BBOY -  bboy thesis, lil zoo, luigi, pac pac, zoopreme, taisuke, etc",2021-07-23,1825,67.0,
1126,Drawing of Break dance Bundle FF,2021-10-02,1,-4.0,
1127,BBOY AMIR TRAILER ▪︎ PREDATORZ CREW 🇷🇺,2021-08-21,474,38.0,
1128,NEW COMPILATION BBOY 2019 BEST BREAK DANCE,2019-01-17,296915,985.0,
1129,TOP THREE BREAKDANCING | PEOPLE ARE AWESOME,2016-03-15,205644,2023.0,
1130,Red bull Cypher São Paulo 2021 Bboy Training vs Bboy Sinistro,2021-10-02,178,-4.0,
1131,TOP SETS BBOY 2019 🤸‍♂ BEST ROUNDS,2019-01-19,148944,983.0,
1132,BBOY LEE | THE GOLDEN CHILD 🌟,2021-09-24,831,4.0,
1133,"""Os Gêmeos"" em Berlim: dupla cria cenário para show de break dance",2019-05-14,5834,868.0,
1134,BREAK DANCE  BEST MOMENT 🔥🔥,2021-05-14,4486,137.0,
1135,BBoy Bonnes x BBoy Training | RedBull BC One Cypher Curitiba Brasil 2021,2021-10-01,27,-3.0,
1136,"World Bboy Battle #1 Queens, NY | YAK FILMS",2015-02-16,58645,2416.0,
1137,Bboy Tricks And Combos 2016 (NEXT LEVEL BBOY SKILLS) 1080 FULL HD,2016-03-01,529073,2037.0,
1138,Breakdance - Floor Work - How to Six Step - 6-Step,2008-09-16,575309,4760.0,
1139,Renegade Rockers vs Vicious By Nature [top 8] // stance // BBOY CITY 2021,2021-09-28,3460,0.0,
1140,What is BREAKDANCING? - The basics | YouDance.com,2021-04-22,270,159.0,
1141,Bboy Battle Mix 2021 - Cypher Code,2021-01-08,12861,263.0,
1142,B-Boy Pacho vs. B-Boy The Wolfer | Red Bull BC One Cypher Austria 2021,2021-05-26,11477,125.0,
1143,The Bollywood Entertainers - Breakdancing and Bollywood,2020-02-21,386,585.0,
1144,B-boy _ Médaille d'or 🏅 ( Clip Officiel ) prod by : ( Sabri bnslm ),2021-05-08,8988,143.0,
